"id","fullName","club","season","APPEARANCES","ASSISTS","AVERAGE_GOALS_PER_MATCH","AVERAGE_POINTS_PER_MATCH","CLEAN_SHEETS","DRAW_RATIO","FOULED","FOULS","LOSS_RATIO","OLDEST","RED_CARDS","SHORTEST","SUBSTITUTIONS_OFF","SUBSTITUTIONS_ON","TALLEST","TOP_SCORERS","WEIGHT","WIN_RATIO","YELLOW_CARDS","YOUNGEST"
"1593","Patrick Vieira","Man City","1996-1997",31,0,0.06,1.9,11,25.81,0,0,19.35,39,0,1.92,3,1,1.92,2,82,54.84,11,39
"1594","Alan Wright","Sheff Utd","1996-1997",38,0,0.03,1.61,18,26.32,0,0,28.95,44,0,1.63,1,0,1.63,1,61,44.74,3,44
"1595","Tony Adams","Arsenal","1996-1997",28,0,0.11,1.82,11,32.14,0,0,17.86,49,2,1.91,2,1,1.91,3,87,50,4,49
"1596","Gareth Southgate","Middlesbrough","1996-1997",28,0,0.04,1.46,12,28.57,0,0,32.14,45,0,1.83,1,0,1.83,1,NA,39.29,0,45
"1598","Ugo Ehiogu","Middlesbrough","1996-1997",38,0,0.08,1.61,19,26.32,0,0,28.95,43,0,1.88,0,0,1.88,3,90,44.74,4,43
"1599","Gary Walsh","Wigan","1996-1997",12,0,0,0.5,2,25,0,0,66.67,47,0,1.91,0,0,1.91,0,86,8.33,1,47
"160","Ian Harte","Reading","1996-1997",14,0,0.14,1.14,4,7.14,0,0,57.14,38,0,1.75,0,4,1.75,2,78,35.71,2,38
"1603","Ian Taylor","Aston Villa","1996-1997",34,0,0.06,1.68,15,26.47,0,0,26.47,47,0,1.85,2,5,1.85,2,NA,47.06,4,47
"1604","Andy Myers","Bradford","1996-1997",18,0,0.06,1.56,3,22.22,0,0,33.33,42,0,1.78,6,3,1.78,1,NA,44.44,4,42
"1606","Mark Draper","Southampton","1996-1997",29,0,0,1.62,12,27.59,0,0,27.59,45,1,1.78,10,1,1.78,0,NA,44.83,2,45
"1608","Dennis Bergkamp","Arsenal","1996-1997",29,0,0.41,1.55,8,31.03,0,0,27.59,46,1,1.83,8,1,1.83,12,NA,41.38,5,46
"1609","David Wetherall","Bradford","1996-1997",29,0,0,1.38,15,34.48,0,0,31.03,44,0,1.91,3,4,1.91,0,NA,34.48,7,44
"16119","Paul McGrath","Derby","1996-1997",24,0,0,1.13,3,25,0,0,45.83,56,0,1.85,4,1,1.85,0,88,29.17,2,56
"1612","Jamie Lawrence","Bradford","1996-1997",15,0,0,1.47,0,26.67,0,0,33.33,45,0,1.75,0,13,1.75,0,71,40,1,45
"16129","Julian Dicks","West Ham","1996-1997",31,0,0.19,1.06,7,29.03,0,0,45.16,47,0,1.78,0,0,1.78,6,83,25.81,6,47
"16134","Mark Hateley","Leeds","1996-1997",6,0,0,1,2,0,0,0,66.67,54,0,1.85,1,1,1.85,0,73,33.33,0,54
"1614","Dion Dublin","Leicester","1996-1997",34,0,0.38,1.09,7,38.24,0,0,38.24,46,2,1.88,1,1,1.88,13,NA,23.53,3,46
"1618","Paul Merson","Aston Villa","1996-1997",32,0,0.19,1.72,10,31.25,0,0,21.88,47,0,1.83,5,0,1.83,6,83,46.88,1,47
"1622","Ray Parlour","Middlesbrough","1996-1997",30,0,0.07,1.77,7,26.67,0,0,23.33,42,0,1.78,2,13,1.78,2,NA,50,5,42
"1625","Michael Oakes","Wolves","1996-1997",20,0,0,1.7,9,20,0,0,30,42,0,1.88,0,2,1.88,0,92,50,0,42
"1626","Matt Clarke","Crystal Palace","1996-1997",1,0,0,1,0,100,0,0,0,42,1,1.91,0,1,1.91,0,87,0,0,42
"1634","Lee Sharpe","Bradford","1996-1997",26,0,0.19,1.35,11,30.77,0,0,34.62,44,0,1.83,4,0,1.83,5,73,34.62,1,44
"1637","Lee Hendrie","Sheff Utd","1996-1997",4,0,0,1,0,25,0,0,50,38,0,1.78,0,4,1.78,0,70,25,0,38
"1638","Gunnar Halle","Bradford","1996-1997",20,0,0,1.15,12,55,0,0,25,50,0,1.8,0,0,1.8,0,75,20,2,50
"1645","John Lukic","Arsenal","1996-1997",15,0,0,1.6,5,40,0,0,20,55,0,1.93,0,0,1.93,0,NA,40,0,55
"1651","Dean Saunders","Bradford","1996-1997",34,0,0.09,0.88,5,44.12,0,0,41.18,51,0,1.73,11,1,1.73,3,67,14.71,0,51
"1657","Colin Calderwood","Aston Villa","1996-1997",34,0,0,1.18,12,20.59,0,0,47.06,50,0,1.83,0,1,1.83,0,NA,32.35,6,50
"1660","Steve Stone","Portsmouth","1996-1997",5,0,0,1.2,0,60,0,0,20,44,0,1.75,2,0,1.75,0,NA,20,2,44
"1663","Dan Petrescu","Southampton","1996-1997",34,0,0.09,1.74,9,32.35,0,0,20.59,48,0,1.78,4,0,1.78,3,NA,47.06,5,48
"1665","Russell Hoult","West Brom","1996-1997",32,0,0,1.13,6,37.5,0,0,37.5,43,0,1.93,0,1,1.93,0,93,25,0,43
"1669","Darryl Powell","Birmingham","1996-1997",33,0,0.03,1.15,3,33.33,0,0,39.39,44,1,1.83,5,6,1.83,1,NA,27.27,5,44
"1670","Frank Leboeuf","Chelsea","1996-1997",26,0,0.23,1.58,6,30.77,0,0,26.92,47,1,1.83,1,0,1.83,6,NA,42.31,7,47
"1671","Tony Dorigo","Derby","1996-1997",18,0,0,1,6,50,0,0,33.33,50,0,1.75,1,3,1.75,0,71,16.67,3,50
"1675","Dean Sturridge","Wolves","1996-1997",30,0,0.37,1.37,3,36.67,0,0,30,42,0,1.73,5,1,1.73,11,NA,33.33,9,42
"1678","Chris Sutton","Aston Villa","1996-1997",25,0,0.44,1.28,8,44,0,0,28,42,0,1.88,3,1,1.88,11,NA,28,4,42
"1681","Dennis Wise","Southampton","1996-1997",31,0,0.1,1.52,6,35.48,0,0,25.81,49,0,1.68,4,4,1.68,3,NA,38.71,8,49
"1685","Kevin Hitchcock","Chelsea","1996-1997",12,0,0,2,0,25,0,0,16.67,53,0,1.85,1,2,1.85,0,NA,58.33,0,53
"1686","Lars Bohinen","Derby","1996-1997",23,0,0.09,1.17,8,39.13,0,0,34.78,46,0,1.85,0,6,1.85,2,NA,26.09,6,46
"1687","Graeme Le Saux","Southampton","1996-1997",26,0,0.04,1.38,10,34.62,0,0,30.77,47,0,1.78,1,0,1.78,1,NA,34.62,6,47
"1689","Roberto Di Matteo","Chelsea","1996-1997",34,0,0.21,1.62,7,29.41,0,0,26.47,45,0,1.78,5,1,1.78,7,NA,44.12,8,45
"16892","Chris Allen","Nott'm Forest","1996-1997",24,0,0,0.75,2,37.5,0,0,50,43,0,1.8,4,8,1.8,0,77,12.5,1,43
"16909","Brian Borrows","Coventry","1996-1997",23,0,0,0.91,2,39.13,0,0,43.48,55,1,1.78,4,7,1.78,0,69,17.39,3,55
"16932","Aly Dia","Southampton","1996-1997",1,0,0,0,0,0,0,0,100,50,0,1.78,1,1,1.78,0,71,0,0,50
"1695","Spencer Prior","Man City","1996-1997",34,0,0,1.29,6,23.53,0,0,41.18,44,0,1.85,4,1,1.85,0,NA,35.29,5,44
"16958","Niklas Gudmundsson","Blackburn","1996-1997",2,0,0,0,0,0,0,0,100,43,0,1.8,0,2,1.8,0,80,0,0,43
"16961","Richard Hall","West Ham","1996-1997",7,0,0,1.29,3,42.86,0,0,28.57,43,0,1.88,0,0,1.88,0,88,28.57,1,43
"16968","Colin Hill","Leicester","1996-1997",7,0,0,0.71,0,28.57,0,0,57.14,52,0,1.83,4,1,1.83,0,78,14.29,2,52
"16970","Bobby Howe","Nott'm Forest","1996-1997",1,0,0,0,0,0,0,0,100,42,0,1.7,0,1,1.7,0,65,0,0,42
"1698","David Burrows","Coventry","1996-1997",18,0,0,1,1,33.33,0,0,44.44,47,0,1.73,3,1,1.73,0,NA,22.22,5,47
"16980","Isaías","Coventry","1996-1997",1,0,0,0,0,0,0,0,100,52,0,1.78,0,1,1.78,0,81,0,0,52
"16983","Erland Johnsen","Chelsea","1996-1997",18,0,0,1.61,6,27.78,0,0,27.78,48,0,1.85,3,4,1.85,0,84,44.44,3,48
"16986","Rob Jones","West Ham","1996-1997",2,0,0,2,0,50,0,0,0,44,0,1.78,1,0,1.78,0,70,50,1,44
"16987","Steve Jones","Charlton","1996-1997",8,0,0,0.38,0,37.5,0,0,62.5,45,0,1.85,3,3,1.85,0,82,0,0,45
"16999","David Lee","Chelsea","1996-1997",1,0,1,3,0,0,0,0,0,46,0,1.91,1,0,1.91,1,88,100,0,46
"1700","Jody Morris","Leeds","1996-1997",12,0,0,1.33,1,33.33,0,0,33.33,37,0,1.65,3,6,1.65,0,NA,33.33,1,37
"17001","Neil Lewis","Leicester","1996-1997",6,0,0,1,0,50,0,0,33.33,41,0,1.7,4,2,1.7,0,70,16.67,0,41
"1701","Mart Poom","Watford","1996-1997",4,0,0,1.75,0,25,0,0,25,43,0,1.94,1,0,1.94,0,85,50,0,43
"1702","Paul Williams","Southampton","1996-1997",32,0,0.06,1.13,6,37.5,0,0,37.5,44,0,1.8,1,3,1.8,2,76,25,7,44
"17028","Chris Morris","Middlesbrough","1996-1997",4,0,0,0.75,0,0,0,0,75,52,0,1.8,2,1,1.8,0,72,25,0,52
"17036","Richard Ord","Sunderland","1996-1997",33,0,0.06,1.09,11,27.27,0,0,45.45,45,2,1.88,0,0,1.88,2,85,27.27,5,45
"17039","Joe Parkinson","Everton","1996-1997",28,0,0,1.29,8,32.14,0,0,35.71,44,0,1.83,4,0,1.83,0,83,32.14,4,44
"1705","Richard Shaw","Coventry","1996-1997",35,0,0,1.11,8,34.29,0,0,40,47,0,1.75,2,0,1.75,0,80,25.71,3,47
"17057","Marino Rahmberg","Derby","1996-1997",1,0,0,0,0,0,0,0,100,39,0,1.8,0,1,1.8,0,76,0,0,39
"1706","Mark Nicholls","Chelsea","1996-1997",8,0,0,1.63,1,12.5,0,0,37.5,38,0,1.78,2,5,1.78,0,NA,50,0,38
"17067","Franck Rolling","Leicester","1996-1997",1,0,0,3,0,0,0,0,0,47,0,1.85,1,0,1.85,0,89,100,0,47
"17069","Martin Scott","Sunderland","1996-1997",15,0,0.07,0.87,4,26.67,0,0,53.33,47,1,1.75,0,0,1.75,1,73,20,2,47
"17070","Les Sealey","West Ham","1996-1997",2,0,0,0,0,0,0,0,100,58,0,1.85,0,1,1.85,0,85,0,0,58
"17071","Andrea Silenzi","Nott'm Forest","1996-1997",2,0,0,1,0,100,0,0,0,49,0,1.91,1,1,1.91,0,76,0,0,49
"17100","Michael Williams","Sheff Wed","1996-1997",1,0,0,0,0,0,0,0,100,46,0,1.78,0,1,1.78,0,73,0,0,46
"17105","Chris Woods","Southampton","1996-1997",4,0,0,0.25,0,25,0,0,75,56,0,1.88,1,0,1.88,0,87,0,0,56
"1711","Noel Whelan","Middlesbrough","1996-1997",35,0,0.17,1.14,7,37.14,0,0,37.14,41,1,1.88,10,1,1.88,6,NA,25.71,8,41
"1712","Mikkel Beck","Derby","1996-1997",25,0,0.2,1.12,3,28,0,0,44,42,0,1.85,2,3,1.85,5,79,28,0,42
"1715","Gianfranco Zola","Chelsea","1996-1997",23,0,0.35,1.43,3,26.09,0,0,34.78,49,0,1.68,4,1,1.68,8,NA,39.13,0,49
"1716","Gary McAllister","Liverpool","1996-1997",38,0,0.16,1.08,9,36.84,0,0,39.47,51,0,1.85,0,0,1.85,6,78,23.68,1,51
"1721","Paul Telfer","Southampton","1996-1997",34,0,0,1.09,8,38.24,0,0,38.24,44,0,1.75,1,3,1.75,0,73,23.53,6,44
"1722","Neil Clement","West Brom","1996-1997",1,0,0,3,0,0,0,0,0,37,0,1.83,1,0,1.83,0,77,100,1,37
"1730","Gary Breen","Sunderland","1996-1997",9,0,0,0.44,3,44.44,0,0,55.56,42,0,1.85,0,1,1.85,0,76,0,0,42
"1732","Marcus Hall","Coventry","1996-1997",13,0,0,1,4,30.77,0,0,46.15,39,0,1.85,2,3,1.85,0,77,23.08,0,39
"1739","Michael Ball","Man City","1996-1997",5,0,0,1,0,40,0,0,40,36,0,1.85,1,3,1.85,0,70,20,1,36
"1742","Dave Watson","Everton","1996-1997",29,0,0.03,1.14,7,31.03,0,0,41.38,54,0,1.8,2,0,1.8,1,NA,27.59,4,54
"1743","David Unsworth","Wigan","1996-1997",34,0,0.15,1.15,8,35.29,0,0,38.24,42,1,1.83,3,2,1.83,5,97,26.47,7,42
"1745","Nick Barmby","Hull","1996-1997",35,0,0.14,1.09,6,31.43,0,0,42.86,41,0,1.7,6,3,1.7,5,71,25.71,1,41
"1746","Kevin Campbell","West Brom","1996-1997",17,0,0.35,0.88,2,35.29,0,0,47.06,45,0,1.85,2,1,1.85,6,NA,17.65,3,45
"1748","Scot Gemmill","Everton","1996-1997",24,0,0,0.96,2,45.83,0,0,37.5,44,0,1.8,4,6,1.8,0,NA,16.67,7,44
"1749","Mark Pembridge","Fulham","1996-1997",34,0,0.18,1.59,9,44.12,0,0,17.65,45,0,1.7,2,1,1.7,6,78,38.24,7,45
"1750","Paul Gerrard","Sheff Utd","1996-1997",5,0,0,1.4,2,20,0,0,40,42,0,1.88,0,1,1.88,0,83,40,0,42
"1751","Paul Michael Branch","Everton","1996-1997",25,0,0.12,1,1,28,0,0,48,37,0,1.78,7,12,1.78,3,NA,24,2,37
"1752","Gareth Farrelly","Bolton","1996-1997",3,0,0,1.33,0,33.33,0,0,33.33,40,0,1.85,0,2,1.85,0,79,33.33,0,40
"1757","Frank Sinclair","Leicester","1996-1997",20,0,0.05,1.4,3,20,0,0,40,44,0,1.75,0,3,1.75,1,80,40,6,44
"1760","Steve Walsh","Leicester","1996-1997",22,0,0.09,1.5,7,27.27,0,0,31.82,51,1,1.91,0,0,1.91,2,NA,40.91,3,51
"1762","Muzzy Izzet","Birmingham","1996-1997",35,0,0.09,1.09,7,31.43,0,0,42.86,41,0,1.78,6,1,1.78,3,69,25.71,6,41
"1763","Neil Lennon","Leicester","1996-1997",35,0,0.03,1.23,9,28.57,0,0,40,44,0,1.75,0,0,1.75,1,NA,31.43,6,44
"1764","Richard Dunne","QPR","1996-1997",7,0,0,0.71,1,28.57,0,0,57.14,36,0,1.88,1,1,1.88,0,89,14.29,2,36
"1765","Emile Heskey","Aston Villa","1996-1997",35,0,0.29,1.26,6,31.43,0,0,37.14,37,0,1.88,4,0,1.88,10,82,31.43,8,37
"1766","Slaven Bilic","Everton","1996-1997",35,0,0.06,1.03,9,34.29,0,0,42.86,47,0,1.88,3,0,1.88,2,84,22.86,10,47
"1767","Steve Guppy","Leicester","1996-1997",13,0,0,1.31,3,38.46,0,0,30.77,46,0,1.8,1,1,1.8,0,NA,30.77,2,46
"1768","Danny Cadamarteri","Leeds","1996-1997",1,0,0,0,0,0,0,0,100,36,0,1.75,0,1,1.75,0,86,0,0,36
"1770","Terry Phelan","Fulham","1996-1997",18,0,0,1.06,3,22.22,0,0,50,48,0,1.73,3,2,1.73,0,64,27.78,1,48
"1772","John O'Kane","Everton","1996-1997",1,0,0,1,0,100,0,0,0,41,0,1.78,1,0,1.78,0,NA,0,0,41
"1775","Stuart Campbell","Leicester","1996-1997",10,0,0,1.4,0,20,0,0,40,38,0,1.78,2,6,1.78,0,67,40,0,38
"1776","Matt Elliott","Leicester","1996-1997",16,0,0.25,1.31,4,37.5,0,0,31.25,47,0,1.91,0,0,1.91,4,88,31.25,3,47
"1777","Ian Marshall","Bolton","1996-1997",28,0,0.29,1.04,3,28.57,0,0,46.43,49,0,1.85,4,9,1.85,8,NA,25,1,49
"1778","Graham Fenton","Leicester","1996-1997",13,0,0.08,0.77,0,30.77,0,0,53.85,41,0,1.78,0,8,1.78,1,NA,15.38,3,41
"1780","Stuart Wilson","Leicester","1996-1997",2,0,0.5,3,0,0,0,0,0,38,0,1.73,0,2,1.73,1,NA,100,0,38
"1781","Tony Cottee","Leicester","1996-1997",3,0,0,1,1,0,0,0,66.67,50,0,1.73,1,1,1.73,0,NA,33.33,0,50
"1789","Steve Staunton","Aston Villa","1996-1997",30,0,0.07,1.8,12,30,0,0,20,46,1,1.83,5,0,1.83,2,81,50,4,46
"1791","Phil Babb","Sunderland","1996-1997",22,0,0.05,1.91,6,27.27,0,0,18.18,45,0,1.83,4,1,1.83,1,77,54.55,4,45
"1794","Robbie Fowler","Blackburn","1996-1997",32,0,0.56,1.88,10,28.13,0,0,18.75,40,1,1.73,4,0,1.73,18,74,53.13,3,40
"1795","Michael Owen","Stoke","1996-1997",2,0,0.5,0.5,0,50,0,0,50,36,0,1.73,0,1,1.73,1,70,0,0,36
"1796","Jamie Redknapp","Southampton","1996-1997",23,0,0.09,1.7,5,26.09,0,0,26.09,42,0,1.83,0,5,1.83,2,NA,47.83,0,42
"1799","Patrik Berger","Aston Villa","1996-1997",23,0,0.26,1.61,2,17.39,0,0,34.78,42,0,1.85,5,10,1.85,6,82,47.83,0,42
"1804","Mark Bosnich","Chelsea","1996-1997",20,0,0,1.35,10,30,0,0,35,43,0,1.88,2,0,1.88,0,NA,35,2,43
"1805","Stig Inge Bjornebye","Blackburn","1996-1997",38,0,0.05,1.79,12,28.95,0,0,21.05,46,0,1.78,3,0,1.78,2,NA,50,2,46
"1806","Dominic Matteo","Stoke","1996-1997",26,0,0,1.73,9,34.62,0,0,19.23,41,0,1.85,1,4,1.85,0,74,46.15,1,41
"1807","Gary Neville","Man Utd","1996-1997",31,0,0.03,2.03,12,29.03,0,0,12.9,40,0,1.8,2,1,1.8,1,79,58.06,4,40
"1809","Jamie Carragher","Liverpool","1996-1997",2,0,0.5,2,1,50,0,0,0,37,0,1.85,0,1,1.85,1,76,50,1,37
"1810","Denis Irwin","Wolves","1996-1997",31,0,0.03,1.94,12,29.03,0,0,16.13,50,0,1.73,2,2,1.73,1,NA,54.84,1,50
"1813","David Thompson","Bolton","1996-1997",2,0,0,2,0,50,0,0,0,38,0,1.7,0,2,1.7,0,NA,50,1,38
"1815","David May","Man Utd","1996-1997",28,0,0.11,1.86,13,35.71,0,0,14.29,45,0,1.83,2,0,1.83,3,NA,50,5,45
"1816","Ronny Johnsen","Newcastle","1996-1997",31,0,0,1.9,9,35.48,0,0,12.9,46,0,1.91,5,5,1.91,0,87,51.61,3,46
"1818","David Beckham","Man Utd","1996-1997",36,0,0.22,1.92,11,33.33,0,0,13.89,40,0,1.83,3,3,1.83,8,78,52.78,6,40
"1819","Nicky Butt","Newcastle","1996-1997",26,0,0.19,2.08,8,23.08,0,0,15.38,40,0,1.78,8,2,1.78,5,69,61.54,5,40
"1820","Andrew Cole","Sunderland","1996-1997",20,0,0.3,2.1,0,30,0,0,10,44,0,1.78,2,10,1.78,6,78,60,1,44
"1821","Philip Neville","Everton","1996-1997",18,0,0,1.67,6,33.33,0,0,22.22,38,0,1.8,1,3,1.8,0,69,44.44,2,38
"1822","Shay Given","Stoke","1996-1997",2,0,0,0.5,1,50,0,0,50,39,0,1.83,0,0,1.83,0,84,0,0,39
"1824","Warren Barton","Derby","1996-1997",16,0,0.06,1.88,6,37.5,0,0,12.5,46,0,1.8,0,2,1.8,1,75,50,1,46
"1826","Raimond van der Gouw","Sunderland","1996-1997",2,0,0,2,1,50,0,0,0,52,0,1.91,0,0,1.91,0,83,50,0,52
"1827","Mark Schwarzer","Leicester","1996-1997",7,0,0,2,1,28.57,0,0,14.29,43,0,1.94,1,0,1.94,0,95,57.14,0,43
"1829","Dwight Yorke","Sunderland","1996-1997",37,0,0.46,1.57,18,27.03,0,0,29.73,44,0,1.78,2,0,1.78,17,78,43.24,2,44
"1830","Curtis Fleming","Crystal Palace","1996-1997",30,0,0,1.2,6,40,0,0,33.33,47,0,1.8,0,0,1.8,0,NA,26.67,4,47
"1831","Ole Gunnar Solskjaer","Man Utd","1996-1997",33,0,0.55,1.94,5,30.3,0,0,15.15,42,0,1.73,11,8,1.73,18,NA,54.55,2,42
"1833","Henning Berg","Blackburn","1996-1997",36,0,0.06,1.14,10,38.89,0,0,36.11,47,0,1.83,0,0,1.83,2,NA,25,2,47
"1837","Steve Vickers","Birmingham","1996-1997",29,0,0,1.03,3,31.03,0,0,44.83,48,0,1.85,3,3,1.85,0,NA,24.14,4,48
"1838","Steve Howey","Bolton","1996-1997",8,0,0.13,2.25,2,0,0,0,25,44,0,1.85,0,0,1.85,1,NA,75,0,44
"1839","Michael Clegg","Man Utd","1996-1997",4,0,0,2.5,0,25,0,0,0,38,0,1.73,1,1,1.73,0,NA,75,0,38
"1842","Gianluca Festa","Middlesbrough","1996-1997",13,0,0.08,1.62,3,46.15,0,0,15.38,46,0,1.83,0,0,1.83,1,NA,38.46,6,46
"1844","Gary Pallister","Middlesbrough","1996-1997",27,0,0.11,2,5,33.33,0,0,11.11,50,0,1.93,4,0,1.93,3,95,55.56,4,50
"1846","Robbie Mustoe","Charlton","1996-1997",31,0,0.06,0.94,5,35.48,0,0,45.16,47,0,1.8,1,0,1.8,2,NA,19.35,10,47
"1849","Gary Speed","Bolton","1996-1997",37,0,0.24,1.05,9,32.43,0,0,43.24,46,0,1.78,0,0,1.78,9,81,24.32,6,46
"1855","Brian Deane","Leeds","1996-1997",28,0,0.18,1.29,15,42.86,0,0,28.57,47,0,1.91,4,1,1.91,5,NA,28.57,3,47
"1862","Alan Moore","Middlesbrough","1996-1997",17,0,0,1.18,0,29.41,0,0,41.18,41,0,1.78,7,7,1.78,0,NA,29.41,4,41
"1868","Phil Stamp","Middlesbrough","1996-1997",24,0,0.04,0.92,3,29.17,0,0,50,40,0,1.78,3,9,1.78,1,NA,20.83,1,40
"1870","Neil Maddison","Middlesbrough","1996-1997",18,0,0.06,0.94,2,11.11,0,0,61.11,46,0,1.78,6,4,1.78,1,NA,27.78,4,46
"1873","Duncan Ferguson","Everton","1996-1997",33,0,0.3,0.88,8,33.33,0,0,48.48,44,1,1.93,0,2,1.93,10,86,18.18,5,44
"1875","Andy Campbell","Middlesbrough","1996-1997",3,0,0,0,0,0,0,0,100,36,0,1.8,0,3,1.8,0,NA,0,0,36
"1876","Ian Walker","Bolton","1996-1997",37,0,0,1.24,13,18.92,0,0,45.95,44,0,1.85,1,0,1.85,0,69,35.14,0,44
"1878","Lionel Perez","Newcastle","1996-1997",29,0,0,1.03,7,20.69,0,0,51.72,48,0,1.8,0,1,1.8,0,NA,27.59,2,48
"1879","Stephen Carr","Birmingham","1996-1997",26,0,0,1.19,7,15.38,0,0,50,39,0,1.75,3,2,1.75,0,78,34.62,1,39
"1886","Sol Campbell","Newcastle","1996-1997",38,0,0,1.21,13,18.42,0,0,47.37,41,0,1.88,2,0,1.88,0,88,34.21,1,41
"1887","Chris Perry","West Brom","1996-1997",37,0,0.03,1.43,11,29.73,0,0,32.43,42,0,1.73,2,0,1.73,1,69,37.84,1,42
"1888","Colin Cooper","Middlesbrough","1996-1997",36,0,0.06,0.89,7,38.89,0,0,44.44,48,0,1.78,1,0,1.78,2,NA,16.67,6,48
"1890","Darren Anderton","Birmingham","1996-1997",16,0,0.19,1.25,3,12.5,0,0,50,43,0,1.85,7,2,1.85,3,78,37.5,4,43
"1893","Mark Summerbell","Middlesbrough","1996-1997",2,0,0,0,0,0,0,0,100,39,0,1.75,0,2,1.75,0,NA,0,1,39
"1894","Tim Sherwood","Portsmouth","1996-1997",37,0,0.08,1.11,9,37.84,0,0,37.84,46,1,1.83,2,0,1.83,3,NA,24.32,7,46
"1902","Robert Lee","Derby","1996-1997",33,0,0.15,1.88,6,24.24,0,0,21.21,49,0,1.78,7,1,1.78,5,NA,54.55,7,49
"1904","Les Ferdinand","Bolton","1996-1997",31,0,0.52,1.87,8,22.58,0,0,22.58,49,0,1.8,9,1,1.8,16,NA,54.84,3,49
"1906","Steffen Iversen","Wolves","1996-1997",16,0,0.38,1.19,3,25,0,0,43.75,39,0,1.85,1,0,1.85,6,79,31.25,1,39
"1907","Jason Dodd","Southampton","1996-1997",23,0,0.04,1,5,34.78,0,0,43.48,45,1,1.8,3,0,1.8,1,NA,21.74,2,45
"1909","John Beresford","Southampton","1996-1997",19,0,0,2.05,8,31.58,0,0,10.53,49,0,1.7,0,1,1.7,0,NA,57.89,4,49
"1910","Justin Edinburgh","Spurs","1996-1997",24,0,0,1.17,8,16.67,0,0,50,46,0,1.78,2,3,1.78,0,NA,33.33,11,46
"1912","Espen Baardsen","Everton","1996-1997",2,0,0,0,0,0,0,0,100,38,0,1.96,0,1,1.96,0,NA,0,0,38
"1914","David Ginola","Everton","1996-1997",24,0,0.04,1.63,3,25,0,0,29.17,48,0,1.86,6,4,1.86,1,83,45.83,4,48
"1915","Claus Lundekvam","Southampton","1996-1997",29,0,0,1.21,7,27.59,0,0,41.38,42,0,1.91,3,1,1.91,0,NA,31.03,5,42
"1917","Ramon Vega","Spurs","1996-1997",8,0,0.13,0.88,1,12.5,0,0,62.5,44,1,1.91,2,0,1.91,1,NA,25,1,44
"1919","Chris Armstrong","Bolton","1996-1997",12,0,0.42,1.67,6,16.67,0,0,33.33,44,0,1.83,2,0,1.83,5,NA,50,2,44
"1921","Matthew Le Tissier","Southampton","1996-1997",31,0,0.42,1,4,32.26,0,0,45.16,47,0,1.85,8,6,1.85,13,86,22.58,5,47
"1922","Oyvind Leonhardsen","Aston Villa","1996-1997",27,0,0.19,1.52,4,29.63,0,0,29.63,45,0,1.77,8,0,1.77,5,71,40.74,0,45
"1923","Matt Oakley","Derby","1996-1997",28,0,0.11,1.18,2,32.14,0,0,39.29,38,0,1.78,10,5,1.78,3,70,28.57,0,38
"1924","Ruel Fox","Spurs","1996-1997",25,0,0.04,1.12,6,16,0,0,52,47,0,1.68,6,6,1.68,1,NA,32,1,47
"1925","Mark Hughes","Blackburn","1996-1997",35,0,0.23,1.57,8,28.57,0,0,28.57,52,0,1.74,5,3,1.74,8,77,42.86,7,52
"1926","David Howells","Southampton","1996-1997",32,0,0.06,1.25,11,21.88,0,0,43.75,48,0,1.83,6,0,1.83,2,NA,34.38,7,48
"1927","John Scales","Ipswich","1996-1997",15,0,0,1.33,3,13.33,0,0,46.67,49,0,1.88,3,2,1.88,0,NA,40,0,49
"1929","Richard Dryden","Southampton","1996-1997",29,0,0.03,1.1,6,27.59,0,0,44.83,46,0,1.83,3,1,1.83,1,NA,27.59,5,46
"1931","Allan Nielsen","Spurs","1996-1997",29,0,0.21,1.24,7,10.34,0,0,51.72,44,0,1.77,8,1,1.77,6,71,37.93,6,44
"1932","Neil Moss","Southampton","1996-1997",3,0,0,1.67,1,66.67,0,0,0,40,0,1.88,0,0,1.88,0,81,33.33,0,40
"1935","Stuart Ripley","Southampton","1996-1997",13,0,0,0.31,0,30.77,0,0,69.23,48,0,1.8,3,8,1.8,0,NA,0,0,48
"1937","Francis Benali","Southampton","1996-1997",18,0,0,1.44,5,27.78,0,0,33.33,47,1,1.78,2,4,1.78,0,NA,38.89,3,47
"1938","James Beattie","Blackpool","1996-1997",1,0,0,0,0,0,0,0,100,37,0,1.85,0,0,1.85,0,84,0,0,37
"1942","David Hughes","Southampton","1996-1997",6,0,0,1.17,1,16.67,0,0,50,43,0,1.78,0,5,1.78,0,NA,33.33,1,43
"1944","Peter Atherton","Bradford","1996-1997",37,0,0.05,1.51,10,37.84,0,0,24.32,45,0,1.8,1,0,1.8,2,78,37.84,7,45
"1947","Andy Hinchcliffe","Sheff Wed","1996-1997",18,0,0.06,1.56,5,38.89,0,0,22.22,46,0,1.78,2,0,1.78,1,NA,38.89,2,46
"1952","Michael Gray","Blackburn","1996-1997",35,0,0.09,1.11,8,25.71,0,0,45.71,41,0,1.7,10,3,1.7,3,63,28.57,4,41
"1953","Des Walker","Sheff Wed","1996-1997",36,0,0,1.5,10,41.67,0,0,22.22,50,1,1.8,1,0,1.8,0,78,36.11,0,50
"1954","Scott Marshall","Southampton","1996-1997",8,0,0,1.75,4,25,0,0,25,42,0,1.85,1,2,1.85,0,NA,50,1,42
